16042090121,part04,chap16,sect1604,subsect160420,其他已調製或保藏之魚，罐頭,"Other prepared or preserved fish, canned",
16042090194,part04,chap16,sect1604,subsect160420,其他已調製或保藏之魚,Other prepared or preserved fish,
16042090210,part04,chap16,sect1604,subsect160420,其他已調製或保藏鰻魚雜，冷凍者,"Other offals of eel prepared or preserved,frozen",
16042090292,part04,chap16,sect1604,subsect160420,其他已調製或保藏鰻魚雜,Other offals of eel prepared or preserved,
16043100109,part04,chap16,sect1604,subsect160431,鱘魚魚子醬,Caviar of sturgeon (acipenseriformes spp.),
16043200000,part04,chap16,sect1604,subsect160432,魚子醬代替品,Caviar substitutes,
16051000103,part04,chap16,sect1605,subsect160510,調製或保藏螃蟹，冷凍者,"Prepared or preserved crab, frozen",
16051000201,part04,chap16,sect1605,subsect160510,調製或保藏螃蟹，罐頭,"Prepared or preserved crab, canned",
16051000906,part04,chap16,sect1605,subsect160510,其他調製或保藏螃蟹,Other prepared or preserved crab,
16052100119,part04,chap16,sect1605,subsect160521,已調製或保藏草蝦，未裝入氣密容器者，冷凍者,"Grass shrimp, not in airtight container, prepared or preserved, frozen",
16052100191,part04,chap16,sect1605,subsect160521,其他已調製或保藏草蝦，未裝入氣密容器者,"Other grass shrimp, not in airtight container, prepared or preserved",
16052100217,part04,chap16,sect1605,subsect160521,已調製或保藏斑節蝦，未裝入氣密容器者，冷凍者,"Striped prawn, not in airtight container, prepared or preserved, frozen",
16052100299,part04,chap16,sect1605,subsect160521,其他已調製或保藏斑節蝦，未裝入氣密容器者,"Other striped prawn, not in airtight container, prepared or preserved",
16052100912,part04,chap16,sect1605,subsect160521,其他已調製或保藏蝦及對蝦，未裝入氣密容器者，冷凍者,"Other shrimps and prawns, not in airtight container, prepared or preserved, frozen",
16052100994,part04,chap16,sect1605,subsect160521,其他已調製或保藏蝦及對蝦，未裝入氣密容器者,"Other shrimps and prawns, not in airtight container, prepared or preserved",
16052900111,part04,chap16,sect1605,subsect160529,已調製或保藏草蝦，冷凍者,"Grass shrimp, prepared or preserved, frozen",
16052900120,part04,chap16,sect1605,subsect160529,已調製或保藏草蝦，罐頭,"Grass shrimp, prepared or preserved, canned",
16052900193,part04,chap16,sect1605,subsect160529,其他已調製或保藏草蝦,"Other grass shrimp, prepared or preserved",
16052900219,part04,chap16,sect1605,subsect160529,已調製或保藏斑節蝦，冷凍者,"Striped prawn, prepared or preserved, frozen",
16052900228,part04,chap16,sect1605,subsect160529,已調製或保藏斑節蝦，罐頭,"Striped prawn, prepared or preserved, canned",
16052900291,part04,chap16,sect1605,subsect160529,其他已調製或保藏斑節蝦,"Other striped prawn, prepared or preserved",
16052900914,part04,chap16,sect1605,subsect160529,其他已調製或保藏蝦及對蝦，冷凍者,"Other shrimps and prawns, prepared or preserved, frozen",
16052900923,part04,chap16,sect1605,subsect160529,其他已調製或保藏蝦及對蝦，罐頭,"Other shrimps and prawns, prepared or preserved, canned",
16052900996,part04,chap16,sect1605,subsect160529,其他已調製或保藏蝦及對蝦,"Other shrimps and prawns, prepared or preserved",
16053000109,part04,chap16,sect1605,subsect160530,已調製或保藏之巨螯蝦，冷凍者,"Lobster, prepared or preserved, frozen",
16053000207,part04,chap16,sect1605,subsect160530,已調製或保藏之巨螯蝦，罐頭,"Lobster, prepared or preserved, canned ",
16053000902,part04,chap16,sect1605,subsect160530,其他已調製或保藏之巨螯蝦,"Other lobster, prepared or preserved ",
16054000107,part04,chap16,sect1605,subsect160540,其他甲殼動物之調製或保藏品，冷凍者,"Other crustaceans, prepared or preserved, frozen",
16054000205,part04,chap16,sect1605,subsect160540,其他甲殼動物之調製或保藏品，罐頭,"Other crustaceans, prepared or preserved, canned",
16054000900,part04,chap16,sect1605,subsect160540,其他甲殼動物之調製或保藏品,"Other crustaceans, prepared or preserved",
16055110003,part04,chap16,sect1605,subsect160551,已調製或保藏之牡蠣（蠔、蚵），罐頭,"Oysters, prepared or presedved, canned",
16055190104,part04,chap16,sect1605,subsect160551,已調製或保藏之牡蠣（蠔、蚵），冷凍者,"oysters, prepared or preserved, frozen ",
16055190907,part04,chap16,sect1605,subsect160551,其他已調製或保藏之牡蠣（蠔、蚵）,"Other oysters, prepared or preserved ",
16055210100,part04,chap16,sect1605,subsect160552,已調製或保藏之干貝，冷凍者,"Conpoy, prepared or preserved, frozen",
16055210208,part04,chap16,sect1605,subsect160552,已調製或保藏之干貝，罐頭,"Conpoy, prepared or preserved, canned",
16055210903,part04,chap16,sect1605,subsect160552,其他已調製或保藏之干貝,"Other conpoy, prepared or preserved",
16055290103,part04,chap16,sect1605,subsect160552,其他已調製或保藏之海扇貝（干貝除外），冷凍者,"Scallops, other than conpoy, prepared or preserved, frozen",
16055290201,part04,chap16,sect1605,subsect160552,其他已調製或保藏之海扇貝（干貝除外），罐頭,"Scallops, other than conpoy, prepared or preserved, canned",
16055290602,part04,chap16,sect1605,subsect160552,其他已調製或保藏之海扇貝（干貝除外）,"Other scallops, other than conpoy, prepared or preserved",
16055310001,part04,chap16,sect1605,subsect160553,已調製或保藏之貽貝（淡菜），罐頭,"Mussels, prepared or preserved, canned",
16055390102,part04,chap16,sect1605,subsect160553,已調製或保藏之貽貝（淡菜），冷凍者,"Mussels, prepared or preserved, frozen ",
16055390905,part04,chap16,sect1605,subsect160553,其他已調製或保藏之貽貝（淡菜）,"Other mussels, prepared or preserved ",
16055410108,part04,chap16,sect1605,subsect160554,己調製或保藏之魷魚，冷凍者,"Squid, prepared or preserved, frozen",
16055410206,part04,chap16,sect1605,subsect160554,己調製或保藏之魷魚，罐頭,"Squid, prepared or preserved, canned",
16055410901,part04,chap16,sect1605,subsect160554,其他己調製或保藏之魷魚,"Other squid, prepared or preserved",
16055420106,part04,chap16,sect1605,subsect160554,已調製或保藏之墨魚，冷凍者,"Cuttle fish, prepared or preserved, frozen",
16055420204,part04,chap16,sect1605,subsect160554,已調製或保藏之墨魚，罐頭,"Cuttle fish, prepared or preserved, canned",
16055420909,part04,chap16,sect1605,subsect160554,其他已調製或保藏之墨魚,"Other cuttle fish, prepared or preserved",
16055500109,part04,chap16,sect1605,subsect160555,已調製或保藏之章魚，冷凍者,"Octopus, prepared or preserved, frozen",
16055500207,part04,chap16,sect1605,subsect160555,已調製或保藏之章魚，罐頭,"Octopus, prepared or preserved, canned",
16055500902,part04,chap16,sect1605,subsect160555,其他已調製或保藏之章魚,"Other octopus, prepared or preserved",
16055610106,part04,chap16,sect1605,subsect160556,已調製或保藏之蛤蜊、蚶子（魁蛤科）、蟶（毛蟶科、竹蟶科），冷凍者,"Hard clams, arcoida(Arcidae) and clams(Solecurtidae, Solenidae), prepared or preserved, frozen",
16055610204,part04,chap16,sect1605,subsect160556,已調製或保藏之蛤蜊、蚶子（魁蛤科）、蟶（毛蟶科、竹蟶科），罐頭,"Hard clams, arcoida(Arcidae) and clams(Solecurtidae, Solenidae), prepared or preserved, canned",
16055610909,part04,chap16,sect1605,subsect160556,其他已調製或保藏之蛤蜊、蚶子（魁蛤科）、蟶（毛蟶科、竹蟶科）,"Other hard clams, arcoida(Arcidae) and clams(Solecurtidae, Solenidae), prepared or preserved",
16055690109,part04,chap16,sect1605,subsect160556,其他已調製或保藏之蛤、鳥蛤及赤貝，冷凍者,"Other clams, cockles and arkshells, prepared or preserved, frozen",
16055690207,part04,chap16,sect1605,subsect160556,其他已調製或保藏之蛤、鳥蛤及赤貝，罐頭,"Other clams, cockles and arkshells, prepared or preserved, canned",
16055690902,part04,chap16,sect1605,subsect160556,其他已調製或保藏之蛤、鳥蛤及赤貝,"Other clams, cockles and arkshells, prepared or preserved",
16055700107,part04,chap16,sect1605,subsect160557,已調製或保藏之鮑魚，包括九孔，冷凍者,"Abalones, including Haliotis diversicolor, prepared or preserved, frozen",
16055700205,part04,chap16,sect1605,subsect160557,已調製或保藏之鮑魚，包括九孔，罐頭,"Abalones, including Haliotis diversicolor, prepared or preserved, canned",
16055700900,part04,chap16,sect1605,subsect160557,其他已調製或保藏之鮑魚，包括九孔,"Other abalones, including Haliotis diversicolor, prepared or preserved",
16055800106,part04,chap16,sect1605,subsect160558,已調製或保藏之螺，海螺除外，冷凍者,"Snails, other than sea snails, prepared or preserved, frozen",
16055800204,part04,chap16,sect1605,subsect160558,已調製或保藏之螺，海螺除外，罐頭,"Snails, other than sea snails, prepared or preserved, canned",
16055800909,part04,chap16,sect1605,subsect160558,已調製或保藏之螺，海螺除外,"Other snails, other than sea snails, prepared or preserved",
16055910103,part04,chap16,sect1605,subsect160559,已調製或保藏之鐘螺，冷凍者,"Top shell, prepared or preserved, frozen",
16055910201,part04,chap16,sect1605,subsect160559,已調製或保藏之鐘螺，罐頭,"Top shell, prepared or preserved, canned",
16055910906,part04,chap16,sect1605,subsect160559,其他已調製或保藏之鐘螺,"Other top shell, prepared or preserved",
16055920101,part04,chap16,sect1605,subsect160559,已調製或保藏之南美貝，冷凍者,"Locos, prepared or preserved, frozen",
16055920209,part04,chap16,sect1605,subsect160559,已調製或保藏之南美貝，罐頭,"Locos, prepared or preserved, canned",
16055920904,part04,chap16,sect1605,subsect160559,其他已調製或保藏之南美貝,"Other locos, prepared or preserved ",
16055930109,part04,chap16,sect1605,subsect160559,已調製或保藏之蚶子（蚶蜊科、笠蚶科）及蟶（刀蟶科），冷凍者,"Arcoida(Glycymerididae, Limopsidae) and clams(Cutellidae), prepared or preserved, frozen",
16055930207,part04,chap16,sect1605,subsect160559,已調製或保藏之蚶子（蚶蜊科、笠蚶科）及蟶（刀蟶科），罐頭,"Arcoida(Glycymerididae, Limopsidae) and clams(Cutellidae), prepared or preserved, canned",
16055930902,part04,chap16,sect1605,subsect160559,其他已調製或保藏之蚶子（蚶蜊科、笠蚶科）及蟶（刀蟶科）,"Other arcoida(Glycymerididae, Limopsidae) and clams(Cutellidae), prepared or preserved",
16055990115,part04,chap16,sect1605,subsect160559,已調製或保藏硨磲貝，冷凍者,"Giant clams (tridacnidae spp.), prepared or preserved, frozen",
16055990197,part04,chap16,sect1605,subsect160559,其他軟體類動物之已調製或保藏品，冷凍者,"Other mulluscs, prepared or preserved, frozen",
16055990204,part04,chap16,sect1605,subsect160559,其他軟體類動物之已調製或保藏品，罐頭,"Other mulluscs, prepared or preserved, canned",
16055990909,part04,chap16,sect1605,subsect160559,其他軟體類動物之已調製或保藏品,"Other mulluscs, prepared or preserved",
16056100101,part04,chap16,sect1605,subsect160561,已調製或保藏之海參，冷凍者,"Sea cucumbers, prepared or preserved, frozen",
16056100209,part04,chap16,sect1605,subsect160561,已調製或保藏之海參，罐頭,"Sea cucumbers, prepared or preserved, canned",
16056100904,part04,chap16,sect1605,subsect160561,其他已調製或保藏之海參,"Other sea cucumbers, prepared or preserved",
16056200100,part04,chap16,sect1605,subsect160562,已調製或保藏之海膽，冷凍者,"Sea urchins, prepared or preserved, frozen",
16056200208,part04,chap16,sect1605,subsect160562,已調製或保藏之海膽，罐頭,"Sea urchins, prepared or preserved, canned",
16056200903,part04,chap16,sect1605,subsect160562,其他已調製或保藏之海膽,"Other sea urchins, prepared or preserved",
16056300109,part04,chap16,sect1605,subsect160563,已調製或保藏之海蜇，冷凍者,"Jellyfish, prepared or preserved, frozen",
16056300207,part04,chap16,sect1605,subsect160563,已調製或保藏之海蜇，罐頭,"Jellyfish, prepared or preserved, canned",
16056300902,part04,chap16,sect1605,subsect160563,其他已調製或保藏之海蜇,"Other jellyfish, prepared or preserved",
16056900103,part04,chap16,sect1605,subsect160569,其他水產無脊椎動物之已調製或保藏品，冷凍者,"Other aquatic invertebrates, prepared or preserved, frozen",
16056900201,part04,chap16,sect1605,subsect160569,其他水產無脊椎動物之已調製或保藏品，罐頭,"Other aquatic invertebrates, prepared or preserved, canned",
16056900906,part04,chap16,sect1605,subsect160569,其他水產無脊椎動物之已調製或保藏品,"Other aquatic invertebrates, prepared or preserved",
17011200006,part04,chap17,sect1701,subsect170112,甜菜糖，不含添加香料或色素者,"Beet sugar, not containing added flavouring or colouring matter",
17011300103,part04,chap17,sect1701,subsect170113,紅糖,Brown sugar,
17011300906,part04,chap17,sect1701,subsect170113,其他符合本章目註2規定之甘蔗糖,Other cane sugar specified in Subheading Note 2 to this Chapter,
17011400004,part04,chap17,sect1701,subsect170114,其他甘蔗糖，不含添加香料或色素者,"Other cane sugar, not containing added flavouring or colouring matter",
17019110106,part04,chap17,sect1701,subsect170191,紅糖，含有添加之香料或色素者,"Brown sugar, containing added flavouring or colouring matter",
17019110909,part04,chap17,sect1701,subsect170191,其他粗製糖，含有添加之香料或色素者,"Other raw sugar, containing added flavouring or colouring matter",
17019120006,part04,chap17,sect1701,subsect170191,精製糖，含有添加香料或色素者,"Refined sugar, containing added flavouring or colouring matter",
17019910000,part04,chap17,sect1701,subsect170199,方糖,"Sugar, cube and loaf",
17019920008,part04,chap17,sect1701,subsect170199,冰糖,Rock sugar,
17019990101,part04,chap17,sect1701,subsect170199,化學級純蔗糖（糖度至少99．99％）,Chemically pure sucrose(polarisation not less than 99.99%),
17019990904,part04,chap17,sect1701,subsect170199,其他精製糖,"Other sugar, refined",
17021110004,part04,chap17,sect1702,subsect170211,乳糖，含乳糖以乾基計，以無水乳糖表示，重量在９９％及以上者,"Lactose, containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",
17021120002,part04,chap17,sect1702,subsect170211,乳糖漿，含乳糖以乾基計，以無水乳糖表示，重量在９９﹪及以上者,"Lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",
17021991008,part04,chap17,sect1702,subsect170219,其他乳糖,Other lactose,
17021992007,part04,chap17,sect1702,subsect170219,其他乳糖漿,Other lactose syrup,
17022000005,part04,chap17,sect1702,subsect170220,楓糖及楓糖漿,Maple sugar and maple syrup,
17023000003,part04,chap17,sect1702,subsect170230,葡萄糖及葡萄糖漿，未含果糖或在乾燥狀況下含果糖重量不超過２０％,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",
17024000001,part04,chap17,sect1702,subsect170240,葡萄糖及葡萄糖漿，在乾燥狀態下含果糖重量至少２０％，但不超過５０％者，轉化糖除外,"Glucose and glucose syrup, containing in the dry state at least 20 percent but less than 50 percent by weight of fructose, excluding invert sugar",
17025000008,part04,chap17,sect1702,subsect170250,化學級純果糖,Chemically pure fructose,
17026000006,part04,chap17,sect1702,subsect170260,其他果糖及果糖漿，在乾燥狀態下含果糖重量超過５０％者，轉化糖除外,"Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",
17029011007,part04,chap17,sect1702,subsect170290,麥芽糖,Maltose,
17029012006,part04,chap17,sect1702,subsect170290,化學級純麥芽糖,Chemically pure maltose,
17029020006,part04,chap17,sect1702,subsect170290,焦糖,Caramel,
17029030004,part04,chap17,sect1702,subsect170290,人造蜂蜜,Artificial honey,
17029040002,part04,chap17,sect1702,subsect170290,化學級純葡萄糖，糖度至少達９９．５％者,Chemically pure glucose (polarisation not less than 99.5%),
17029090001,part04,chap17,sect1702,subsect170290,其他，包括轉化糖與其他糖及糖漿混合物，在乾燥狀態下含果糖重量５０％者,"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose",
17031010004,part04,chap17,sect1703,subsect170310,甘蔗糖蜜，已加香料或著色者,"Cane molasses, flavoured or coloured",
17031090007,part04,chap17,sect1703,subsect170310,其他甘蔗糖蜜,Other cane molasses,
17039010007,part04,chap17,sect1703,subsect170390,其他糖蜜，已加香料或著色者,"Other molasses, flavoured or coloured",
17039090000,part04,chap17,sect1703,subsect170390,其他糖蜜,Other molasses,
17041000005,part04,chap17,sect1704,subsect170410,口香糖，不論是否外包糖衣,"Chewing gum, whether or not sugar-coated",
17049000106,part04,chap17,sect1704,subsect170490,花生糖,Peanut candy,
17049000909,part04,chap17,sect1704,subsect170490,其他糖食（包括白色巧克力），不含可可者,"Other sugar confectionery (including white chocolate), not containing cocoa",
18010010007,part04,chap18,sect1801,subsect180100,生可可豆，全粒或碎粒,"Cocoa beans, whole or broken, raw",
18010020005,part04,chap18,sect1801,subsect180100,焙製可可豆，全粒或碎粒,"Cocoa beans, whole or broken, roasted",
18020000008,part04,chap18,sect1802,subsect180200,可可外殼，莢皮及其他可可廢料,"Cocoa shells, husks, skins and other cocoa waste",
18031000005,part04,chap18,sect1803,subsect180310,未脫脂可可膏，散裝或整塊,"Cocoa paste, not defatted, in bulk or in block",
18032000003,part04,chap18,sect1803,subsect180320,全部或部份脫脂可可膏，散裝或整塊,"Cocoa paste, wholly or partly defatted, in bulk or in block",
18040000006,part04,chap18,sect1804,subsect180400,可可脂，脂及油,"Cocoa butter, fat and oil",
18050000005,part04,chap18,sect1805,subsect180500,可可粉，未加糖或未含其他甜味料者,"Cocoa powder, not containing added sugar or other sweetening matter",
18061000002,part04,chap18,sect1806,subsect180610,可可粉，加糖或其他甜味料者,"Cocoa powder, containing added sugar or other sweetening matter",
18062000000,part04,chap18,sect1806,subsect180620,其他調製品成塊狀、板狀或棒狀重量超過２公斤者或液狀、膏狀、粉狀、粒狀或其他散裝在其容器內或內包裝內之容量超過２公斤者,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings of a content exceeding 2 kg",
18063100007,part04,chap18,sect1806,subsect180631,其他巧克力調製品，呈塊、條狀或棒狀，重量不超過２公斤，有填塞物,"Other chocolate preparations, in blocks, slabs or bars, weighing not exceeding 2 kg, filled",
18063200006,part04,chap18,sect1806,subsect180632,其他巧克力調製品，呈塊、條狀、或棒狀，重量不超過２公斤，無填塞物,"Other chocolate preparations, in blocks, slabs or bars, weighing not exceeding 2 kg, not filled",
18069010003,part04,chap18,sect1806,subsect180690,以可可為基礎之製冰淇淋用的混合料及基料,"Mixes and bases with a basis of cocoa, for making ice cream ",
18069020001,part04,chap18,sect1806,subsect180690,嬰兒或幼童調製品，供零售用－由粉、細粒、澱粉或麥芽精製成者，含可可重量（以完全脫脂可可為基礎計算）在４０％或以上但低於５０％；或以第０４０１至０４０４節物品製成者，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％,"Preparations for infants or young children use, put up for retail sale - of flour, meal, starch or malt extract, containing 40% or more but less than 50% by weight of cocoa calculated on a totally defatted basis; or of goods of heading No.04.01 to 04.04, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis",
18069030009,part04,chap18,sect1806,subsect180690,供製作第１９０５節烘製食品用之混合料及麵糰，含可可重量（以完全脫脂可可為基礎計算）在４０％或以上但低於５０％者,"Mixed and doughs for the preparation of bakers' wares of heading 19.05, containing 40% or more but less than 50% by weight of cocoa calculated on a totally defatted basis",
18069040007,part04,chap18,sect1806,subsect180690,麥芽精調製品（好立克、阿華田及類似品在內），含可可重量（以完全脫脂可可為基礎計算）在４０％或以上但低於５０％者,"Preparations of malt extract (Horlick's malted milk, Ovaltine and the like), containing 40% or more but less than 50% by weight of cocoa calculated on a totally defatted basis",
18069051003,part04,chap18,sect1806,subsect180690,調製奶粉，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者,"Milk powder, prepared, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis",
18069052002,part04,chap18,sect1806,subsect180690,調製奶皮，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者,"Cream, evaporated or sterilized, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis",
18069053001,part04,chap18,sect1806,subsect180690,調製奶水，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者，加糖或含其他甜味料者,"Prepared milk, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis, containing added sugar or other sweetening matter",
18069054000,part04,chap18,sect1806,subsect180690,調製奶水，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者，未加糖或未含其他甜味料者,"Prepared milk, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis, not containing added sugar or other sweetening matter",
18069055009,part04,chap18,sect1806,subsect180690,調味乳，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者,"Flavoured milk, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis",
18069059005,part04,chap18,sect1806,subsect180690,其他調製奶品，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％者,"Other milk, prepared, containing 5% or more but less than 10% by weight of cocoa calculated on a totally defatted basis",
18069061001,part04,chap18,sect1806,subsect180690,預煮或以其他方式調製之粒狀、片狀或其他加工（粉及細粒除外）之未列名穀類〔玉蜀黍（玉米）除外〕產品，含米量不低於３０％，含可可重量（以完全脫脂可可為基礎計算）超過６％但未逾８％者,"Cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour and meal), precooked or otherwise prepared, not elsewhere specified or included, containing not less than 30% of rice, containing more than 6% but not more than 8% by weight of cocoa calculated on a totally defatted basis",
18069069003,part04,chap18,sect1806,subsect180690,其他預煮或以其他方式調製之粒狀、片狀或其他加工（粉及細粒除外）之未列名穀類〔玉蜀黍（玉米）除外〕產品，含可可重量（以完全脫脂可可為基礎計算）超過６％但未逾８％者,"Other cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour and meal), precooked or otherwise prepared, not elsewhere specified or included, containing more than 6% but not more than 8% by weight of cocoa calculated on a totally defatted basis",
18069071009,part04,chap18,sect1806,subsect180690,膨潤或焙製之穀類調製食品（例如：玉米片），含米量不低於３０％，含可可重量（以完全脫脂可可為基礎計算）超過６％但未逾８％者,"Prepared foods obtained by swelling or roasting of cereals or cereal products (for example, corn flakes), containing not less than 30% of rice, containing more then 6% but not more than 8% by weight of cocoa calculated on a totally defatted basis",
18069079001,part04,chap18,sect1806,subsect180690,其他膨潤或焙製之穀類調製食品（例如：玉米片），含可可重量（以完全脫脂可可為基礎計算）超過６％但未逾８％者,"Other prepared foods obtained by swelling or roasting of cereals or cereal products (for example, corn flakes), containing more then 6% but not more than 8% by weight of cocoa calculated on a totally defatted basis",
18069091005,part04,chap18,sect1806,subsect180690,其他由粉、細粒、澱粉或麥芽精製成之未列名調製食品，含可可重量（以完全脫脂可可為基礎計算）在４０％或以上低於５０％；其他以第０４０１至０４０４節物品製成之未列名調製食品，含可可重量（以完全脫脂可可為基礎計算）在５％或以上但低於１０％,"Other food preparations of flour, meal, strach or malt extract, containing 40% or more but less than 50% by weight of cocoa calculated on a defatted basis, not elsewhere specified or included; other food preparations of goods of heading Nos.04.01 to 04.04, containing 5% or more but less than 10% by weight of cocoa calculated on a defatted basis",
18069092004,part04,chap18,sect1806,subsect180690,其他由粉、細粒、澱粉或麥芽精製成之調製食品，含米量不低於３０％，含可可重量（以完全脫脂可可為基礎計算）在４０％或以上低於５０％,"Other food preparations of flour, meal, starch or malt extract, containing not less than 30% of rice, containing 40% or more but less than 50% by weight of cocoa calculated on a defatted basis",
18069099007,part04,chap18,sect1806,subsect180690,其他第１８０６節所屬之貨品,Other articles of heading 18.06,
19011000113,part04,chap19,sect1901,subsect190110,嬰兒奶粉（含較大嬰兒奶粉），供零售用,"Milk powder for infant use (incl. follow up formula), put up for retail sale",
19011000122,part04,chap19,sect1901,subsect190110,嬰兒奶水（含較大嬰兒奶水），供零售用,"Milk for infant use (incl. follow up formula), put up for retail sale",
19011000907,part04,chap19,sect1901,subsect190110,其他嬰兒或幼童調製品，供零售用,"Other preparations for infants or young children use, put up for retail sale",
19012000004,part04,chap19,sect1901,subsect190120,供製作第１９０５節烘製食品用之混合料及麵糰,Mixes and doughs for the preparation of bakers' wares of heading 19.05,
19019011006,part04,chap19,sect1901,subsect190190,麥芽精,Malt extract,
19019012005,part04,chap19,sect1901,subsect190190,麥芽精調製品（好立克、阿華田及類似品在內）,"Preparations of malt extract (Horlick's malted milk, Ovaltine and the like)",
19019021004,part04,chap19,sect1901,subsect190190,調製奶粉，供零售用５磅及以下包裝者,"Prepared milk powder, milk food canned or packaged 5 lbs and under for retail",
19019022003,part04,chap19,sect1901,subsect190190,其他調製奶粉,"Other milk powder, prepared",
19019024001,part04,chap19,sect1901,subsect190190,調製奶皮,"Cream, evaporated or sterilized",
19019025000,part04,chap19,sect1901,subsect190190,調製奶水，加糖或含其他甜料者,"Milk, prepared, containing added sugar or other sweetening matter",
19019026009,part04,chap19,sect1901,subsect190190,調製奶水，未加糖或未含其他甜料者,"Milk, prepared, not containing added sugar or other sweetening matter",
19019027008,part04,chap19,sect1901,subsect190190,調味乳,Flavoured milk,
19019029006,part04,chap19,sect1901,subsect190190,其他調製奶品,"Other milk, prepared",
19019030003,part04,chap19,sect1901,subsect190190,以牛奶為基礎之製冰淇淋用的混合料及基料,"Mixes and bases with a basis of milk, for making ice cream  ",
19019040001,part04,chap19,sect1901,subsect190190,粉絲,Starch thread,
19019091009,part04,chap19,sect1901,subsect190190,其他第１９０１節所屬之含米量不低於３０％調製品,Other preparations of heading 19.01 containing not less than 30% of rice,
19019099001,part04,chap19,sect1901,subsect190190,其他第１９０１節所屬之調製品,Other preparations of heading 19.01,
19021110002,part04,chap19,sect1902,subsect190211,未烹飪之米粉條，未夾餡或未調製，含蛋者,"Uncooked rice pasta, not stuffed or otherwise prepared, containing eggs ",
19021190005,part04,chap19,sect1902,subsect190211,其他未烹飪之粉條，未夾餡或未調製，含蛋者,"Other uncooked pasta, not stuffed or otherwise prepared, containing eggs",
19021910004,part04,chap19,sect1902,subsect190219,未烹飪之米粉條，未夾餡或未調製，未含蛋者,"Uncooked rice pasta, not stuffed or otherwise prepared, not containing eggs",
19021990007,part04,chap19,sect1902,subsect190219,其他未烹飪之粉條，未夾餡或未調製，未含蛋者,"Other uncooked pasta, not stuffed or otherwise prepared, not containing eggs",
19022010109,part04,chap19,sect1902,subsect190220,其他夾餡米粉條，不論是否烹飪或調製，含肉者,"Other stuffed rice pasta, whether or not cooked or otherwise prepared, containing meat",
19022010207,part04,chap19,sect1902,subsect190220,其他夾餡米粉條，不論是否烹飪或調製，不含肉者,"Other stuffed rice pasta, whether or not cooked or otherwise prepared, not containing meat",
19022090102,part04,chap19,sect1902,subsect190220,其他夾餡粉條，不論是否烹飪或調製，含肉者,"Other stuffed pasta, whether or not cooked or otherwise prepared, containing meat",
19022090200,part04,chap19,sect1902,subsect190220,其他夾餡粉條，不論是否烹飪或調製，不含肉者,"Other stuffed pasta, whether or not cooked or otherwise prepared, not containing meat",
19023010107,part04,chap19,sect1902,subsect190230,速食麵，含肉者,"Instant noodles, containing meat",
19023010205,part04,chap19,sect1902,subsect190230,速食麵，不含肉者,"Instant noodles, not containing meat",
19023020007,part04,chap19,sect1902,subsect190230,其他米粉條,Other rice pasta,
19023090002,part04,chap19,sect1902,subsect190230,其他粉條,Other pasta,
19024000009,part04,chap19,sect1902,subsect190240,北非粉條,Couscous,
19030010004,part04,chap19,sect1903,subsect190300,樹薯澱粉製品，片狀、粒狀、珍珠狀或其類似形狀者,"Products prepared from manioc starch (tapioca), in the form of flakes, grains, pearls, or in similar forms",
19030020002,part04,chap19,sect1903,subsect190300,粉粽（西穀米）澱粉製品，片狀、粒狀、珍珠狀或其類似形狀者,"Products prepared from sago starch (sago), in the form of flakes, grains, pearls, or in similar forms",
19030030000,part04,chap19,sect1903,subsect190300,其他１９０３節所屬之代用品,Other substitutes of heading 19.03,
19041020116,part04,chap19,sect1904,subsect190410,速食粥，含肉者,"Instant rice gruel, containing meat",
19041020125,part04,chap19,sect1904,subsect190410,速食粥，不含肉者,"Instant rice gruel, not containing meat",
19041020919,part04,chap19,sect1904,subsect190410,其他膨潤或焙製之含米量不低於３０％穀類或穀類產品之調製食品，含肉者,"Other prepared foods obtained by the swelling or roasting of cereals or cereal products, containing not less than 30% of rice, containing meat",
